调仓日,期末,代码,名称,市值排名,总市值(万元),成交价,份额,市值,权重,区间收益,操作,缓冲持仓,总资产,本期换手
20200604,20200611,300588.SZ,熙菱信息,53.0,154504.1,9.54,10500.0,100170.0,0.019853,-0.026205,hold,是,5045659.87,0.0794
20200611,20200618,300090.SZ,盛运退(退),1.0,42238.5,0.32,297000.0,95040.0,0.018998,0.0,hold,,5002739.27,0.1438
20200611,20200618,300431.SZ,暴风退(退),2.0,69859.2,2.2,40500.0,89100.0,0.01781,-0.172727,hold,,5002739.27,0.1438
20200611,20200618,000835.SZ,长动退(退),3.0,97047.8,3.06,34600.0,105876.0,0.021164,-0.098039,hold,,5002739.27,0.1438
20200611,20200618,600561.SH,江西长运,4.0,110708.9,4.67,21400.0,99938.0,0.019977,0.004283,buy,,5002739.27,0.1438
20200611,20200618,300665.SZ,飞鹿股份,5.0,116614.4,9.61,10000.0,96100.0,0.019209,0.022893,hold,,5002739.27,0.1438
20200611,20200618,300029.SZ,天龙退,6.0,114000.0,5.87,15207.0,89267.61,0.017844,-0.049404,hold,,5002739.27,0.1438
20200611,20200618,300736.SZ,百邦科技,7.0,117776.2,8.97,10998.0,98655.09,0.01972,0.023411,hold,,5002739.27,0.1438
20200611,20200618,002209.SZ,达意隆,8.0,116951.2,6.03,13198.0,79585.76,0.015908,0.033167,hold,,5002739.27,0.1438
20200611,20200618,000502.SZ,绿景退(退),9.0,122165.8,6.55,14200.0,93010.0,0.018592,0.021374,hold,,5002739.27,0.1438
20200611,20200618,000929.SZ,兰州黄河,10.0,126135.1,6.7,13800.0,92460.0,0.018482,0.083582,hold,,5002739.27,0.1438
20200611,20200618,300405.SZ,科隆股份,11.0,127474.8,5.86,16800.0,98448.0,0.019679,0.005119,hold,,5002739.27,0.1438
20200611,20200618,600671.SH,天目药业,12.0,127867.8,10.57,8300.0,87731.0,0.017537,-0.190161,hold,,5002739.27,0.1438
20200611,20200618,002473.SZ,圣莱退(退),13.0,132160.0,8.35,10899.0,91010.62,0.018192,-0.049102,hold,,5002739.27,0.1438
20200611,20200618,600520.SH,三佳科技,14.0,133556.5,8.42,11200.0,94304.0,0.01885,-0.015439,hold,,5002739.27,0.1438
20200611,20200618,600768.SH,富邦新材,15.0,132276.0,10.11,9600.0,97056.0,0.019401,-0.034619,hold,,5002739.27,0.1438
20200611,20200618,002112.SZ,三变科技,16.0,137088.0,6.73,14100.0,94893.0,0.018968,0.10104,hold,,5002739.27,0.1438
20200611,20200618,300716.SZ,*ST泉为,17.0,135857.0,8.53,11500.0,98095.0,0.019608,0.007034,hold,,5002739.27,0.1438
20200611,20200618,600493.SH,凤竹纺织,18.0,136000.0,5.03,19800.0,99594.0,0.019908,0.0,buy,,5002739.27,0.1438
20200611,20200618,603029.SH,天鹅股份,19.0,136649.8,14.85,6544.0,97181.63,0.019426,0.034343,hold,,5002739.27,0.1438
20200611,20200618,300554.SZ,三超新材,20.0,136468.8,14.72,5507.0,81058.08,0.016203,0.007473,hold,,5002739.27,0.1438
20200611,20200618,600365.SH,ST通葡,21.0,134800.0,3.43,26500.0,90895.0,0.018169,0.116618,hold,,5002739.27,0.1438
20200611,20200618,300254.SZ,仟源医药,22.0,137275.0,6.63,12900.0,85527.0,0.017096,0.075415,hold,,5002739.27,0.1438
20200611,20200618,300700.SZ,岱勒新材,23.0,137122.1,16.76,4902.0,82156.59,0.016422,-0.006563,hold,,5002739.27,0.1438
20200611,20200618,300592.SZ,华凯易佰,24.0,137434.0,11.32,7904.0,89472.36,0.017885,0.144876,hold,,5002739.27,0.1438
20200611,20200618,000702.SZ,正虹科技,25.0,137583.4,5.23,17700.0,92571.0,0.018504,-0.001912,hold,,5002739.27,0.1438
20200611,20200618,000633.SZ,合金投资,26.0,138253.2,3.64,26500.0,96460.0,0.019281,-0.002747,hold,,5002739.27,0.1438
20200611,20200618,600099.SH,林海股份,27.0,140675.0,6.39,15102.0,96499.58,0.019289,0.021909,hold,,5002739.27,0.1438
20200611,20200618,600778.SH,友好集团,28.0,138302.2,4.49,21200.0,95188.0,0.019027,0.008909,hold,,5002739.27,0.1438
20200611,20200618,000691.SZ,亚太实业,29.0,141269.0,4.39,19697.0,86471.68,0.017285,0.002278,hold,,5002739.27,0.1438
20200611,20200618,300167.SZ,ST迪威迅,30.0,140512.3,4.71,21700.0,102207.0,0.02043,0.03397,hold,,5002739.27,0.1438
20200611,20200618,603725.SH,天安新材,31.0,139844.7,6.91,14208.0,98174.24,0.019624,0.033285,hold,,5002739.27,0.1438
20200611,20200618,600302.SH,ST标准,32.0,143594.1,4.13,24200.0,99946.0,0.019978,0.082324,buy,,5002739.27,0.1438
20200611,20200618,600455.SH,博通股份,33.0,142341.8,23.09,4200.0,96978.0,0.019385,0.001299,hold,,5002739.27,0.1438
20200611,20200618,300611.SZ,美力科技,34.0,143876.2,8.03,12400.0,99572.0,0.019903,0.03736,buy,,5002739.27,0.1438
20200611,20200618,600506.SH,统一股份,35.0,145491.3,9.73,10200.0,99246.0,0.019838,0.02261,buy,,5002739.27,0.1438
20200611,20200618,603286.SH,日盈电子,36.0,144004.3,16.52,6503.0,107433.11,0.021475,-0.002421,hold,,5002739.27,0.1438
20200611,20200618,300421.SZ,力星股份,37.0,144751.8,5.98,15969.0,95494.82,0.019089,0.001672,hold,,5002739.27,0.1438
20200611,20200618,603813.SH,原尚股份,38.0,143915.6,16.2,6100.0,98820.0,0.019753,0.008025,hold,,5002739.27,0.1438
20200611,20200618,300478.SZ,杭州高新,39.0,143647.2,11.56,8600.0,99416.0,0.019872,-0.020761,buy,,5002739.27,0.1438
20200611,20200618,300084.SZ,海默科技,40.0,143902.4,3.81,25300.0,96393.0,0.019268,0.020997,hold,,5002739.27,0.1438
20200611,20200618,300619.SZ,金银河,41.0,147343.6,19.87,5000.0,99350.0,0.019859,-0.021641,hold,,5002739.27,0.1438
20200611,20200618,603729.SH,ST龙韵,42.0,147660.7,15.97,6300.0,100611.0,0.020111,0.006262,hold,,5002739.27,0.1438
20200611,20200618,600355.SH,*ST精伦,43.0,148118.8,3.02,32700.0,98754.0,0.01974,-0.016556,hold,,5002739.27,0.1438
20200611,20200618,002667.SZ,*ST威领,44.0,146768.8,6.49,15400.0,99946.0,0.019978,-0.010786,hold,,5002739.27,0.1438
20200611,20200618,603958.SH,哈森股份,45.0,150630.5,6.84,14600.0,99864.0,0.019962,0.038012,buy,,5002739.27,0.1438
20200611,20200618,600714.SH,金瑞矿业,46.0,146969.9,5.15,13000.0,66950.0,0.013383,0.01165,add,,5002739.27,0.1438
20200611,20200618,603269.SH,海鸥股份,47.0,136107.4,16.64,0.0,,,-0.20012,miss,,5002739.27,0.1438
20200611,20200618,300588.SZ,熙菱信息,48.0,148997.7,9.29,10500.0,97545.0,0.019498,0.002132,hold,,5002739.27,0.1438
20200611,20200618,300557.SZ,理工光科,49.0,151919.4,26.98,3800.0,102524.0,0.020494,-0.002965,hold,,5002739.27,0.1438
20200611,20200618,300717.SZ,华信新材,50.0,148684.8,14.59,0.0,,,0.019877,miss,,5002739.27,0.1438
20200611,20200618,300216.SZ,千山退(退),,137706.7,3.81,24000.0,91440.0,0.018278,0.0,suspend,是,5002739.27,0.1438
20200611,20200618,300362.SZ,天翔退(退),,65112.9,1.49,61902.0,92233.81,0.018437,0.0,suspend,是,5002739.27,0.1438
20200611,20200618,300156.SZ,神雾退(退),,32320.8,0.32,197000.0,63040.0,0.012601,0.0,suspend,是,5002739.27,0.1438
20200611,20200618,300313.SZ,天山生物,52.0,150855.1,4.8,21100.0,101280.0,0.020245,0.047917,hold,是,5002739.27,0.1438
20200611,20200618,002159.SZ,三特索道,59.0,154474.7,11.11,9100.0,101101.0,0.020209,-0.053105,hold,是,5002739.27,0.1438
20200618,20200702,300431.SZ,暴风退(退),1.0,64916.3,1.82,55200.0,100464.0,0.019966,0.082418,add,,5031734.92,0.0335
20200618,20200702,000835.SZ,长动退(退),2.0,89532.3,2.76,34600.0,95496.0,0.018979,-0.181159,hold,,5031734.92,0.0335
20200618,20200702,600561.SH,江西长运,3.0,111657.1,4.69,21400.0,100366.0,0.019947,-0.002132,hold,,5031734.92,0.0335
20200618,20200702,300029.SZ,天龙退,4.0,112600.0,5.58,15207.0,84857.45,0.016864,-0.007168,hold,,5031734.92,0.0335
20200618,20200702,300736.SZ,百邦科技,5.0,121171.0,9.18,10998.0,100964.74,0.020066,0.122004,hold,,5031734.92,0.0335
20200618,20200702,300665.SZ,飞鹿股份,6.0,120505.6,9.83,10000.0,98300.0,0.019536,0.021363,hold,,5031734.92,0.0335
20200618,20200702,002209.SZ,达意隆,7.0,122027.5,6.23,13198.0,82225.42,0.016341,-0.030498,hold,,5031734.92,0.0335
20200618,20200702,603269.SH,海鸥股份,8.0,122386.9,13.31,7500.0,99825.0,0.019839,0.003746,buy,,5031734.92,0.0335
20200618,20200702,000502.SZ,绿景退(退),9.0,121611.3,6.69,14200.0,94998.0,0.01888,0.020927,hold,,5031734.92,0.0335
20200618,20200702,002071.SZ,长城退(退),10.0,131357.5,2.35,17800.0,41830.0,0.008313,-0.255319,buy,,5031734.92,0.0335
20200618,20200702,002473.SZ,圣莱退(退),11.0,125760.0,7.94,10899.0,86541.83,0.017199,-0.007557,hold,,5031734.92,0.0335
20200618,20200702,600768.SH,富邦新材,12.0,130269.8,9.76,9600.0,93696.0,0.018621,-0.026639,hold,,5031734.92,0.0335
20200618,20200702,300405.SZ,科隆股份,13.0,130144.5,5.89,16800.0,98952.0,0.019666,-0.028862,hold,,5031734.92,0.0335
20200618,20200702,600520.SH,三佳科技,14.0,129912.6,8.29,11200.0,92848.0,0.018452,-0.015682,hold,,5031734.92,0.0335
20200618,20200702,000929.SZ,兰州黄河,15.0,128921.6,7.26,13800.0,100188.0,0.019911,-0.095041,hold,,5031734.92,0.0335
20200618,20200702,600493.SH,凤竹纺织,16.0,136544.0,5.03,19800.0,99594.0,0.019793,-0.021869,hold,,5031734.92,0.0335
20200618,20200702,300716.SZ,*ST泉为,17.0,136497.1,8.59,11500.0,98785.0,0.019632,-0.005821,hold,,5031734.92,0.0335
20200618,20200702,300700.SZ,岱勒新材,18.0,137451.7,16.65,4902.0,81617.37,0.016221,-0.007207,hold,,5031734.92,0.0335
20200618,20200702,300554.SZ,三超新材,19.0,138715.2,14.83,5507.0,81663.81,0.01623,0.031693,hold,,5031734.92,0.0335
20200618,20200702,000633.SZ,合金投资,20.0,140948.9,3.63,26500.0,96195.0,0.019118,-0.027548,hold,,5031734.92,0.0335
20200618,20200702,000702.SZ,正虹科技,21.0,140249.8,5.22,17700.0,92394.0,0.018362,0.034483,hold,,5031734.92,0.0335
20200618,20200702,600778.SH,友好集团,22.0,141105.6,4.53,21200.0,96036.0,0.019086,-0.024283,hold,,5031734.92,0.0335
20200618,20200702,000691.SZ,亚太实业,23.0,144178.4,4.4,19697.0,86668.65,0.017224,0.193182,hold,,5031734.92,0.0335
20200618,20200702,600099.SH,林海股份,24.0,142866.2,6.53,15102.0,98613.82,0.019598,-0.001531,hold,,5031734.92,0.0335
20200618,20200702,603029.SH,天鹅股份,25.0,143090.2,15.36,6544.0,100519.18,0.019977,0.005859,hold,,5031734.92,0.0335
20200618,20200702,002633.SZ,申科股份,26.0,129150.0,9.4,0.0,,,-0.151064,miss,,5031734.92,0.0335
20200618,20200702,300592.SZ,华凯易佰,27.0,158605.9,12.96,7904.0,102434.79,0.020358,0.044753,hold,,5031734.92,0.0335
20200618,20200702,600455.SH,博通股份,28.0,143965.7,23.12,4200.0,97104.0,0.019298,-0.000433,hold,,5031734.92,0.0335
20200618,20200702,603286.SH,日盈电子,29.0,143563.9,16.48,6503.0,107172.98,0.021299,-0.010958,hold,,5031734.92,0.0335
20200618,20200702,300619.SZ,金银河,30.0,144207.1,19.44,5000.0,97200.0,0.019317,-0.012346,hold,,5031734.92,0.0335
20200618,20200702,603813.SH,原尚股份,31.0,144892.2,16.33,6100.0,99613.0,0.019797,0.01041,hold,,5031734.92,0.0335
20200618,20200702,300421.SZ,力星股份,32.0,144024.5,5.99,15969.0,95654.51,0.01901,-0.021703,hold,,5031734.92,0.0335
20200618,20200702,600355.SH,*ST精伦,33.0,146642.6,2.97,32700.0,97119.0,0.019301,-0.026936,hold,,5031734.92,0.0335
20200618,20200702,300254.SZ,仟源医药,34.0,144357.4,7.13,12900.0,91977.0,0.018279,-0.056101,hold,,5031734.92,0.0335
20200618,20200702,002159.SZ,三特索道,35.0,146709.3,10.52,9100.0,95732.0,0.019026,0.002852,hold,,5031734.92,0.0335
20200618,20200702,603725.SH,天安新材,36.0,151960.5,7.14,14208.0,101441.98,0.02016,0.086835,hold,,5031734.92,0.0335
20200618,20200702,600444.SH,国机通用,37.0,144664.9,10.01,0.0,,,-0.018981,miss,,5031734.92,0.0335
20200618,20200702,002667.SZ,*ST威领,38.0,147924.5,6.42,15400.0,98868.0,0.019649,0.012461,hold,,5031734.92,0.0335
20200618,20200702,300167.SZ,ST迪威迅,39.0,146517.1,4.87,21700.0,105679.0,0.021002,-0.057495,hold,,5031734.92,0.0335
20200618,20200702,300084.SZ,海默科技,40.0,147750.0,3.89,25300.0,98417.0,0.019559,-0.010276,hold,,5031734.92,0.0335
20200618,20200702,300549.SZ,优德精密,41.0,148674.1,11.16,0.0,,,-0.005376,miss,,5031734.92,0.0335
20200618,20200702,600506.SH,统一股份,42.0,143718.8,9.95,10200.0,101490.0,0.02017,0.030151,hold,,5031734.92,0.0335
20200618,20200702,300611.SZ,美力科技,43.0,146739.5,8.33,12400.0,103292.0,0.020528,-0.038415,hold,,5031734.92,0.0335
20200618,20200702,600714.SH,金瑞矿业,44.0,150428.0,5.21,13000.0,67730.0,0.013461,0.042226,miss,,5031734.92,0.0335
20200618,20200702,300557.SZ,理工光科,45.0,162830.5,26.9,3800.0,102220.0,0.020315,0.048327,hold,,5031734.92,0.0335
20200618,20200702,600137.SH,浪莎股份,46.0,147576.3,15.49,0.0,,,-0.018722,miss,,5031734.92,0.0335
20200618,20200702,603729.SH,ST龙韵,47.0,153261.0,16.07,6300.0,101241.0,0.02012,0.257001,hold,,5031734.92,0.0335
20200618,20200702,002112.SZ,三变科技,48.0,150796.8,7.41,14100.0,104481.0,0.020764,0.079622,hold,,5031734.92,0.0335
20200618,20200702,300588.SZ,熙菱信息,49.0,151427.0,9.3,10511.0,97753.0,0.019427,0.010753,hold,,5031734.92,0.0335
20200618,20200702,600213.SH,*ST亚星(退),50.0,152240.0,6.9,0.0,,,-0.002899,miss,,5031734.92,0.0335
20200618,20200702,300216.SZ,千山退(退),,137706.7,3.81,24000.0,91440.0,0.018173,0.0,suspend,是,5031734.92,0.0335
20200618,20200702,300362.SZ,天翔退(退),,65112.9,1.49,61902.0,92233.81,0.01833,0.0,suspend,是,5031734.92,0.0335
20200618,20200702,600365.SH,ST通葡,53.0,163200.0,3.83,26500.0,101495.0,0.020171,0.099217,hold,是,5031734.92,0.0335
20200618,20200702,300156.SZ,神雾退(退),,32320.8,0.32,197000.0,63040.0,0.012528,0.0,suspend,是,5031734.92,0.0335
20200618,20200702,300090.SZ,盛运退(退),,42238.5,0.32,297000.0,95040.0,0.018888,0.0,suspend,是,5031734.92,0.0335
20200618,20200702,300313.SZ,天山生物,69.0,156488.7,5.03,21100.0,106133.0,0.021093,-0.067594,hold,是,5031734.92,0.0335
20200618,20200702,600302.SH,ST标准,54.0,153974.4,4.47,24200.0,108174.0,0.021498,-0.098434,hold,是,5031734.92,0.0335
20200618,20200702,603958.SH,哈森股份,55.0,150847.8,7.1,14600.0,103660.0,0.020601,-0.030986,hold,是,5031734.92,0.0335
20200702,20200709,300431.SZ,暴风退(退),1.0,48769.6,1.48,55200.0,81696.0,0.016258,-0.000113,hold,,5024874.66,0.1555
20200702,20200709,300029.SZ,天龙退,2.0,111200.0,5.54,15207.0,84249.16,0.016766,0.059567,hold,,5024874.66,0.1555
20200702,20200709,600561.SH,江西长运,3.0,112368.3,4.68,21400.0,100152.0,0.019931,0.081197,hold,,5024874.66,0.1555
20200702,20200709,002209.SZ,达意隆,4.0,123589.5,6.04,13198.0,79717.75,0.015865,0.084437,hold,,5024874.66,0.1555
20200702,20200709,002633.SZ,申科股份,5.0,120600.0,7.98,12500.0,99750.0,0.019851,0.053885,buy,,5024874.66,0.1555
20200702,20200709,603269.SH,海鸥股份,6.0,121655.1,13.16,7614.0,100198.99,0.019941,0.06307,hold,,5024874.66,0.1555
20200702,20200709,300665.SZ,飞鹿股份,7.0,122937.6,10.04,10000.0,100400.0,0.019981,0.059761,hold,,5024874.66,0.1555
20200702,20200709,000929.SZ,兰州黄河,8.0,126320.9,6.57,13800.0,90666.0,0.018043,0.086758,hold,,5024874.66,0.1555
20200702,20200709,002473.SZ,圣莱退(退),9.0,127200.0,7.88,10899.0,85887.86,0.017093,0.093909,hold,,5024874.66,0.1555
20200702,20200709,300405.SZ,科隆股份,10.0,129032.1,5.72,16800.0,96096.0,0.019124,0.089161,hold,,5024874.66,0.1555
20200702,20200709,600768.SH,富邦新材,11.0,128129.8,9.5,9600.0,91200.0,0.01815,0.097895,hold,,5024874.66,0.1555
20200702,20200709,300535.SZ,达威股份,12.0,128212.7,12.25,8200.0,100450.0,0.019991,0.05551,buy,,5024874.66,0.1555
20200702,20200709,000502.SZ,绿景退(退),13.0,126231.8,6.83,14200.0,96986.0,0.019301,0.036603,hold,,5024874.66,0.1555
20200702,20200709,000638.SZ,*ST万方,14.0,131495.0,4.17,24100.0,100497.0,0.02,0.103118,buy,,5024874.66,0.1555
20200702,20200709,300736.SZ,百邦科技,15.0,126132.8,10.3,10998.0,113282.88,0.022544,-0.024272,hold,,5024874.66,0.1555
20200702,20200709,600520.SH,三佳科技,16.0,132922.8,8.16,11200.0,91392.0,0.018188,0.120098,hold,,5024874.66,0.1555
20200702,20200709,300312.SZ,邦讯退(退),17.0,133456.7,4.12,24300.0,100116.0,0.019924,0.199029,buy,,5024874.66,0.1555
20200702,20200709,600493.SH,凤竹纺织,18.0,135728.0,4.92,19800.0,97416.0,0.019387,0.065041,hold,,5024874.66,0.1555
20200702,20200709,000633.SZ,合金投资,19.0,139023.4,3.53,26500.0,93545.0,0.018616,0.090652,hold,,5024874.66,0.1555
20200702,20200709,300700.SZ,岱勒新材,20.0,138852.6,16.53,4902.0,81029.14,0.016126,0.116152,hold,,5024874.66,0.1555
20200702,20200709,300716.SZ,*ST泉为,21.0,138897.4,8.54,11500.0,98210.0,0.019545,0.076351,hold,,5024874.66,0.1555
20200702,20200709,300167.SZ,ST迪威迅,22.0,140812.6,4.59,21700.0,99603.0,0.019822,0.122004,hold,,5024874.66,0.1555
20200702,20200709,600778.SH,友好集团,23.0,140171.1,4.42,21200.0,93704.0,0.018648,0.085973,hold,,5024874.66,0.1555
20200702,20200709,300254.SZ,仟源医药,24.0,141232.8,6.73,12900.0,86817.0,0.017277,0.066865,hold,,5024874.66,0.1555
20200702,20200709,600355.SH,*ST精伦,25.0,144674.2,2.89,32700.0,94503.0,0.018807,0.103806,hold,,5024874.66,0.1555
20200702,20200709,300421.SZ,力星股份,26.0,144024.5,5.86,15969.0,93578.54,0.018623,0.075085,hold,,5024874.66,0.1555
20200702,20200709,300106.SZ,西部牧业,27.0,142860.6,6.75,14800.0,99900.0,0.019881,0.08,buy,,5024874.66,0.1555
20200702,20200709,600099.SH,林海股份,28.0,143085.4,6.52,15102.0,98462.8,0.019595,0.042945,hold,,5024874.66,0.1555
20200702,20200709,600444.SH,国机通用,29.0,143493.5,9.82,10200.0,100164.0,0.019934,0.062118,buy,,5024874.66,0.1555
20200702,20200709,603286.SH,日盈电子,30.0,144532.7,16.24,6527.0,105998.53,0.021095,0.075739,hold,,5024874.66,0.1555
20200702,20200709,603029.SH,天鹅股份,31.0,143183.6,15.45,6544.0,101108.16,0.020122,0.036893,hold,,5024874.66,0.1555
20200702,20200709,300554.SZ,三超新材,32.0,143395.2,15.3,5507.0,84251.94,0.016767,0.062092,hold,,5024874.66,0.1555
20200702,20200709,300611.SZ,美力科技,33.0,145844.7,8.01,12400.0,99324.0,0.019766,0.131358,hold,,5024874.66,0.1555
20200702,20200709,300619.SZ,金银河,34.0,148239.8,19.2,5000.0,96000.0,0.019105,0.076042,hold,,5024874.66,0.1555
20200702,20200709,000702.SZ,正虹科技,35.0,144782.6,5.4,17700.0,95580.0,0.019021,0.055556,hold,,5024874.66,0.1555
20200702,20200709,600455.SH,博通股份,36.0,145027.5,23.11,4200.0,97062.0,0.019316,0.064474,hold,,5024874.66,0.1555
20200702,20200709,600302.SH,ST标准,37.0,142556.0,4.03,24200.0,97526.0,0.019409,0.091811,hold,,5024874.66,0.1555
20200702,20200709,603813.SH,原尚股份,38.0,147111.8,16.5,6100.0,100650.0,0.02003,0.175152,hold,,5024874.66,0.1555
20200702,20200709,002159.SZ,三特索道,39.0,147402.7,10.55,9100.0,96005.0,0.019106,0.068246,hold,,5024874.66,0.1555
20200702,20200709,300071.SZ,福石控股,40.0,150390.6,2.18,46000.0,100280.0,0.019957,0.114679,buy,,5024874.66,0.1555
20200702,20200709,600137.SH,浪莎股份,41.0,148062.4,15.2,5200.0,79040.0,0.01573,0.092763,buy,,5024874.66,0.1555
20200702,20200709,300549.SZ,优德精密,42.0,150274.2,11.1,0.0,,,0.095495,miss,,5024874.66,0.1555
20200702,20200709,300313.SZ,天山生物,43.0,148977.2,4.69,21100.0,98959.0,0.019694,0.06823,hold,,5024874.66,0.1555
20200702,20200709,300022.SZ,吉峰科技,44.0,151335.7,3.91,200.0,782.0,0.000156,0.086957,buy,,5024874.66,0.1555
20200702,20200709,300084.SZ,海默科技,45.0,149289.1,3.88,25366.0,98420.26,0.019587,0.231959,hold,,5024874.66,0.1555
20200702,20200709,603958.SH,哈森股份,46.0,151065.2,6.88,14600.0,100448.0,0.01999,0.12936,hold,,5024874.66,0.1555
20200702,20200709,300268.SZ,佳沃食品,47.0,152626.0,11.25,0.0,,,0.12,miss,,5024874.66,0.1555
20200702,20200709,600213.SH,*ST亚星(退),48.0,152900.0,6.88,0.0,,,0.075581,miss,,5024874.66,0.1555
20200702,20200709,002800.SZ,天顺股份,49.0,151973.8,20.15,0.0,,,0.076923,miss,,5024874.66,0.1555
20200702,20200709,002667.SZ,*ST威领,50.0,151622.6,6.5,15400.0,100100.0,0.019921,0.1186,hold,,5024874.66,0.1555
20200702,20200709,300216.SZ,千山退(退),,137706.7,3.81,24000.0,91440.0,0.018197,0.0,suspend,是,5024874.66,0.1555
20200702,20200709,300362.SZ,天翔退(退),,65112.9,1.49,61902.0,92233.81,0.018355,0.0,suspend,是,5024874.66,0.1555
20200702,20200709,300156.SZ,神雾退(退),,32320.8,0.32,197000.0,63040.0,0.012546,0.0,suspend,是,5024874.66,0.1555
20200702,20200709,300557.SZ,理工光科,62.0,158432.7,28.2,3800.0,107160.0,0.021326,0.083333,hold,是,5024874.66,0.1555
20200702,20200709,300090.SZ,盛运退(退),,42238.5,0.32,297000.0,95040.0,0.018914,0.0,suspend,是,5024874.66,0.1555
20200702,20200709,300588.SZ,熙菱信息,55.0,156827.0,9.4,10511.0,98804.11,0.019663,0.068085,hold,是,5024874.66,0.1555
20200702,20200709,600714.SH,金瑞矿业,58.0,157920.6,5.43,13000.0,70590.0,0.014048,0.160221,hold,是,5024874.66,0.1555
20200702,20200709,600506.SH,统一股份,53.0,151990.4,10.25,10200.0,104550.0,0.020806,0.045854,hold,是,5024874.66,0.1555
20200709,20200716,300431.SZ,暴风退(退),1.0,48769.6,1.48,55194.0,81686.73,0.015063,0.0,hold,,5423122.74,0.0593
20200709,20200716,300029.SZ,天龙退,2.0,118800.0,5.87,15207.0,89267.61,0.016461,0.001704,hold,,5423122.74,0.0593
20200709,20200716,002633.SZ,申科股份,3.0,128850.0,8.41,12500.0,105125.0,0.019385,0.007134,hold,,5423122.74,0.0593
20200709,20200716,603269.SH,海鸥股份,4.0,130985.0,13.99,7614.0,106518.54,0.019642,0.009292,hold,,5423122.74,0.0593
20200709,20200716,002209.SZ,达意隆,5.0,129837.3,6.55,13198.0,86448.88,0.015941,-0.001527,hold,,5423122.74,0.0593
20200709,20200716,300665.SZ,飞鹿股份,6.0,131206.4,10.64,10000.0,106400.0,0.01962,0.011278,hold,,5423122.74,0.0593
20200709,20200716,000502.SZ,绿景退(退),7.0,134733.5,7.08,14200.0,100536.0,0.018538,-0.008475,hold,,5423122.74,0.0593
20200709,20200716,300736.SZ,百邦科技,8.0,134750.6,10.05,10998.0,110533.29,0.020382,-0.010945,hold,,5423122.74,0.0593
20200709,20200716,000929.SZ,兰州黄河,9.0,133751.5,7.14,13800.0,98532.0,0.018169,0.0,hold,,5423122.74,0.0593
20200709,20200716,300535.SZ,达威股份,10.0,137489.9,12.93,8200.0,106026.0,0.019551,-0.005414,hold,,5423122.74,0.0593
20200709,20200716,300405.SZ,科隆股份,11.0,139488.2,6.23,16800.0,104664.0,0.0193,0.025682,hold,,5423122.74,0.0593
20200709,20200716,600768.SH,富邦新材,12.0,141638.3,10.43,9600.0,100128.0,0.018463,0.023969,hold,,5423122.74,0.0593
20200709,20200716,002473.SZ,圣莱退(退),13.0,142240.0,8.62,10899.0,93953.48,0.017325,0.017401,hold,,5423122.74,0.0593
20200709,20200716,000638.SZ,*ST万方,14.0,144799.2,4.6,24100.0,110860.0,0.020442,0.036957,hold,,5423122.74,0.0593
20200709,20200716,600493.SH,凤竹纺织,15.0,145248.0,5.24,19800.0,103752.0,0.019131,0.04771,hold,,5423122.74,0.0593
20200709,20200716,600561.SH,江西长运,16.0,145083.2,5.06,21400.0,108284.0,0.019967,-0.003953,hold,,5423122.74,0.0593
20200709,20200716,600520.SH,三佳科技,17.0,148924.2,9.14,11200.0,102368.0,0.018876,0.047046,hold,,5423122.74,0.0593
20200709,20200716,300716.SZ,*ST泉为,18.0,151058.9,9.16,11540.0,105708.39,0.019492,0.002183,hold,,5423122.74,0.0593
20200709,20200716,000633.SZ,合金投资,19.0,152117.0,3.85,26500.0,102025.0,0.018813,0.01039,hold,,5423122.74,0.0593
20200709,20200716,600099.SH,林海股份,20.0,150754.6,6.8,15102.0,102691.26,0.018936,0.011765,hold,,5423122.74,0.0593
20200709,20200716,300254.SZ,仟源医药,21.0,153106.4,7.18,12900.0,92622.0,0.017079,0.02507,hold,,5423122.74,0.0593
20200709,20200716,600778.SH,友好集团,22.0,165401.9,4.8,21200.0,101760.0,0.018764,0.052083,hold,,5423122.74,0.0593
20200709,20200716,603029.SH,天鹅股份,23.0,152237.5,16.02,6544.0,104838.37,0.019332,0.02809,hold,,5423122.74,0.0593
20200709,20200716,300478.SZ,杭州高新,24.0,152641.0,11.94,9000.0,107460.0,0.019815,0.025963,buy,,5423122.74,0.0593
20200709,20200716,300700.SZ,岱勒新材,25.0,154921.8,18.45,4902.0,90440.88,0.016677,0.00813,hold,,5423122.74,0.0593
20200709,20200716,000702.SZ,正虹科技,26.0,155448.0,5.7,17700.0,100890.0,0.018604,0.02807,hold,,5423122.74,0.0593
20200709,20200716,300554.SZ,三超新材,27.0,155469.6,16.25,5507.0,89483.27,0.0165,0.021538,hold,,5423122.74,0.0593
20200709,20200716,300421.SZ,力星股份,28.0,155905.3,6.3,15969.0,100604.91,0.018551,0.006349,hold,,5423122.74,0.0593
20200709,20200716,600444.SH,国机通用,29.0,154475.1,10.43,10200.0,106386.0,0.019617,0.020134,hold,,5423122.74,0.0593
20200709,20200716,600302.SH,ST标准,30.0,155358.4,4.4,24200.0,106480.0,0.019634,-0.002273,hold,,5423122.74,0.0593
20200709,20200716,300106.SZ,西部牧业,31.0,155751.9,7.29,14800.0,107892.0,0.019895,0.024691,hold,,5423122.74,0.0593
